,children,ra,dec,dist,pmra,pmdec,rv,mag,absmag,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,comp_primary,lum,HE,NEP,CE,CN,CJ,HN,HSE,JUP,SE,WJ,WN,WSE,I,II,III,IV,V,VI,...,:,+,0,1,2,3,4,5,6,7,8,9,A,B,C,E,F,G,K,N,M,RD,S,W,O,D,n,e
2966,0.0,1.3353190000000001,84.15857,13.6612,-978.01,458.13,0.0,14.77,14.093,1.79,1.307277,0.473484,13.590263,-6.16e-06,-7.119e-05,3.09e-06,0.34958566568614,1.46884413905775,-4.7415262772013895e-06,2.221101155e-06,118058.0,0.0002008167804183984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,0.0,11.115371000000001,20.483508999999998,232.0186,-32.25,-2.38,0.0,7.5,0.672,1.058,-211.545852,49.888179,81.192073,7.41e-06,3.552e-05,-2.51e-06,2.9099974119163954,0.35750467803755626,-1.5635241197916668e-07,-1.1538565e-08,54180.0,46.902932840593756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2968,0.0,10.072419,-48.44573,154.5595,-53.0,40.08,0.0,6.83,0.885,1.015,-89.744056,49.569534000000004,-115.66116399999999,-4.7e-07,4.563e-05,1.992e-05,2.6369532296765565,-0.8455374927584238,-2.569512506944444e-07,1.94313323e-07,49198.0,38.54783576657719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2969,0.0,10.8114,-22.416641000000002,497.5124,-16.88,1.48,0.0,8.87,0.386,1.526,-437.830263,140.816395,-189.720825,1.117e-05,3.917e-05,3.3e-06,2.8304179879301943,-0.3912441942166325,-8.183654927777778e-08,7.175241999999999e-09,52710.0,61.037958555853045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2970,0.0,4.443753,9.394247,274.7253,9.28,-0.94,0.0,8.1,0.9059999999999999,0.08800000000000001,107.398867,248.854613,44.842557,-1.127e-05,5.08e-06,-1.24e-06,1.1633717036687086,0.16396053412408,4.4990709555555555e-08,-4.5572479999999995e-09,20682.0,37.80941866832965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,0.0,11.003992,-5.807041000000001,160.5136,-42.06,12.09,0.0,8.62,2.592,0.47600000000000003,-154.291695,41.169571999999995,-16.240535,7.52e-06,3.187e-05,9.36e-06,2.8808382797644523,-0.10135199012773624,-2.0391263404166667e-07,5.8613973e-08,53624.0,8.002026771193325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2972,0.0,21.147641,1.787541,220.2643,14.75,-7.14,0.0,7.05,0.335,-0.057999999999999996,161.573992,-149.542632,6.870794999999999,1.087e-05,1.14e-05,-7.62e-06,5.536439426712657,0.031198472112659997,7.151001788194445e-08,-3.4615696e-08,104052.0,63.97348354826482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,0.0,20.102214,28.917154999999998,77.5194,-12.53,-40.38,-10.0,8.73,4.283,0.61,35.487234,-57.834651,37.484035,-4.86e-06,-1.09e-06,-1.823e-05,5.2627472334624015,0.5046995650320649,-6.074715417361111e-08,-1.95767764e-07,98701.0,1.6857765178289756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2974,0.0,17.977239,44.937458,200.0,4.51,16.1,0.0,8.1,1.595,0.583,-0.84359,-141.573128,141.266903,4.44e-06,1.1e-05,1.105e-05,4.706430284319597,0.7843066059812676,2.1865096993055563e-08,7.805500200000001e-08,87734.0,20.044720273651613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2975,0.0,22.124608,19.475526000000002,61.9579,121.91,36.78,-15.0,5.74,1.78,0.331,51.512663,-27.540871000000003,20.656976999999998,1.26e-06,4.085e-05,5.3e-06,5.792208799568133,0.33991204625162125,5.910363579652778e-07,1.78314471e-07,108863.0,16.90440931643263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2976,0.0,23.546566000000002,57.905584999999995,217.3913,23.27,-0.05,0.0,7.57,0.884,0.183,114.690619,-13.679003,184.168195,2.95e-06,2.435e-05,-3e-08,6.164476475141255,1.0106431088789476,1.1281614346527776e-07,-2.4240599999999996e-10,115844.0,38.583355990535146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,0.0,7.215574,3.7440279999999997,259.7403,-14.59,-24.27,0.0,7.67,0.597,1.063,-81.09724399999999,246.17187400000003,16.960814000000003,1.682e-05,7.64e-06,-3.049e-05,1.889032868074735,0.06534561743754999,-7.073431599305555e-08,-1.1766428e-07,34779.0,50.25739801095915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2978,0.0,15.207270000000001,52.930096,132.626,15.44,20.58,0.0,7.61,1.9969999999999999,1.15,-53.380778,-59.5128,105.822375,1.444e-05,1.23e-06,7.98e-06,3.9812539059832814,0.9238044570282312,7.485523227777778e-08,9.9774655e-08,74183.0,13.842036815687413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2979,0.0,16.235135999999997,-4.158479,176.0563,-28.43,-7.03,0.0,7.4,1.172,0.126,-78.274955,-157.180982,-12.766799,-2.153e-05,1.121e-05,-5.98e-06,4.2503486379653665,-0.07257914222100875,-1.3783252938194444e-07,-3.4082401e-08,79327.0,29.59374995343389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,0.0,11.175511,-25.99609,106.4963,37.56,-63.0,0.0,7.33,2.193,0.282,-93.50017,20.501455,-46.678374,9.77e-06,-2.199e-05,-2.923e-05,2.9257419203401613,-0.4537173675354075,1.8209601841666668e-07,-3.05432618e-07,54446.0,11.555799554021286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,0.0,23.231714,57.836929000000005,561.7978,-8.61,-8.17,0.0,8.41,-0.33799999999999997,0.25,293.033166,-59.74775699999999,475.582313,1.377e-05,-2.674e-05,-1.184e-05,6.082048483753494,1.0094448404188263,-4.174245789583333e-08,-3.9609277e-08,114318.0,118.90496789850985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,0.0,23.232543,19.255098999999998,56.4334,223.92,-14.81,0.0,9.49,5.732,0.767,52.204763,-10.632394999999999,18.610306,1.354e-05,5.976e-05,-3.82e-06,6.082265590954442,0.3360648707420725,1.0855947934999998e-06,-7.180090600000001e-08,114321.0,0.44381298030813854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2983,0.0,18.131107999999998,29.818016999999998,446.4286,0.08,-5.05,-25.0,7.21,-1.0390000000000001,1.35,13.291944,-387.097198,221.98508700000002,-4e-07,1.674e-05,-2.22e-05,4.746712979393696,0.5204225747729625,3.878509444444445e-10,-2.448309e-08,88544.0,226.77751915672593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2984,0.0,22.367939,-34.488908,73.9645,9.65,26.62,0.0,7.45,3.105,0.336,55.483473,-25.262952,-41.882153,6.35e-06,9.1e-07,7.87e-06,5.855912746364552,-0.6019450067477413,4.678452017361111e-08,1.29057401e-07,110087.0,4.9888448746001215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2985,0.0,20.339558,29.865514,409.8361,-0.41,-15.62,0.0,8.86,0.797,0.595,204.32806499999998,-290.80102,204.084389,8.22e-06,-1.311e-05,-2.691e-05,5.324883724607308,0.52125154738091,-1.987736090277778e-09,-7.5727896e-08,99953.0,41.80228289540325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2986,0.0,17.649409,2.658411,121.9512,-2.96,-0.52,0.0,7.71,2.279,0.413,-11.165486,-121.30718799999998,5.656265,-1.74e-06,1.5e-07,-3.1e-07,4.620604520433257,0.04639802694097875,-1.4350484944444444e-08,-2.521031e-09,86108.0,10.67578945099494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2987,0.0,5.857153,32.124694,183.8235,7.44,-0.97,103.0,6.28,-0.042,1.7519999999999998,5.820641999999999,155.570731,97.751142,-3.27e-06,8.986e-05,5.528e-05,1.533398945613706,0.560681679851445,3.607013783333333e-08,-4.702692e-09,27592.0,90.53155916484845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2988,0.0,2.1459919999999997,-17.553607999999997,237.5297,-2.02,-21.01,0.0,9.67,2.7910000000000004,0.593,191.657994,120.64617700000001,-71.638481,-4.94e-06,-5.86e-06,-2.307e-05,0.561819278309182,-0.3063682472693475,-9.793236347222222e-09,-1.01859354e-07,9975.0,6.661929002234553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2989,0.0,20.516153,20.606148,86.2813,96.14,58.5,-40.0,6.21,1.53,0.138,49.434615,-63.863388,30.365894,3.09e-06,6.17e-05,8.51e-06,5.371116330373884,0.35964512264002624,4.660998724861111e-07,2.8361600300000005e-07,100887.0,21.281390459827108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,0.0,5.535005,21.05731,662.2517,7.29,-14.37,37.0,9.81,0.705,0.42,75.05011999999999,613.454061,237.94820299999998,-1.693e-05,5.435e-05,-2.946e-05,1.4490609972505266,0.3675193924074063,3.53429173125e-08,-6.966772500000001e-08,25871.0,45.49880601500485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2991,0.0,16.335895,27.333345,234.7418,-21.78,14.69,0.0,7.79,0.937,0.222,-88.00308299999999,-189.05405,107.78560300000001,-1.923e-05,1.742e-05,1.485e-05,4.276727250066328,0.4770568701673787,-1.05592419625e-07,7.1219129e-08,79784.0,36.74514791999399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,0.0,6.1897720000000005,20.905413,100000.0,1.0,-3.16,10.0,6.84,-13.16,0.155,-4639.267318,93301.808259,35682.625915,-0.00051179,0.00053141,-0.00142739,1.6204786364211967,0.36486829094902,4.848136805555556e-09,-1.5320112e-08,29294.0,15995580.286146678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,0.0,7.435333,-25.257344,100000.0,-4.1,10.77,0.0,9.81,-10.19,1.145,-33190.433386000004,84129.644405,-42668.466859,0.00103134,0.00280169,0.00472187,1.9465656240730917,-0.4408238151237113,-1.9877360902777776e-08,5.2214432999999996e-08,35988.0,1037528.4158180128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2994,0.0,7.312841000000001,8.486839,215.5172,4.38,-28.33,0.0,7.09,0.423,1.047,-71.828451,200.690515,31.80651,-5.78e-06,2.57e-06,-2.927e-05,1.914497406804843,0.14812329220749373,2.123483920833333e-08,-1.37347715e-07,35322.0,58.99293451041437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2995,0.0,18.273841,-59.403121,63.2911,-259.31,-125.82,-42.6,8.22,4.213,0.439,2.307197,-32.131903,-54.478737,-8.333e-05,4.956e-05,1.785e-05,4.784080488759393,-1.0367800454350051,-1.257170355048611e-06,-6.09992572e-07,89276.0,1.7980426951774366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2996,0.0,10.513583,63.877137,497.5124,-7.24,-23.32,0.0,8.04,-0.444,1.521,-202.675787,83.10801,446.69248,-4.01e-05,3.531e-05,-2.476e-05,2.7524496148705335,1.1148663597376876,-3.5100510472222225e-08,-1.1305855000000002e-07,51323.0,131.09918746497777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2997,0.0,21.626304,55.763493000000004,625.0,-4.36,-16.79,0.0,9.23,0.251,0.23,285.892306,-204.719904,516.701413,2.65e-05,-3.523e-05,-2.862e-05,5.661753162043581,0.97325654674811,-2.1137876472222225e-08,-8.1400216e-08,106420.0,69.11940643980488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,0.0,17.910729999999997,64.992914,76.5697,4.56,-59.16,0.0,8.21,3.79,0.508,-0.756401,-32.359496,69.391713,1.23e-06,-1.994e-05,-9.28e-06,4.689018025440658,1.134340338361986,2.2107503833333336e-08,-2.86815773e-07,87416.0,2.6546055619755387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2999,0.0,15.045682999999999,-18.444558999999998,183.1502,-50.97,-20.92,0.0,9.13,2.8160000000000003,0.6579999999999999,-121.375979,-124.31448600000002,-57.946321999999995,-2.827e-05,3.582e-05,-1.762e-05,3.9389505597915866,-0.3219182884514337,-2.4710953297916664e-07,-1.01423021e-07,73378.0,6.510284984348612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,0.0,16.088809,-54.179646999999996,271.0027,-46.43,-42.37,0.0,7.96,0.795,1.6640000000000001,-76.08711600000001,-139.160764,-219.74416000000002,-3.187e-05,6.886e-05,-3.258e-05,4.212040434383821,-0.9456132343861152,-2.2509899188194446e-07,-2.0541555600000002e-07,78570.0,41.87935651179183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3001,0.0,6.587219,-62.502720999999994,144.7178,2.7,-10.42,0.0,8.84,3.037,0.9129999999999999,-10.231636,66.02912099999999,-128.36943,-8.8e-07,-6.7e-06,-3.38e-06,1.7245299215372318,-1.0908782670288688,1.3089969375e-08,-5.0517585e-08,31360.0,5.311289818550131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3002,0.0,2.1297580000000003,-15.346070000000001,155.7632,34.42,12.71,0.0,8.69,2.728,0.303,127.45929299999999,79.47961,-41.222503,-1.16e-05,2.34e-05,9.26e-06,0.5575692601376023,-0.2678394478265925,1.6687286884722224e-07,6.1619818e-08,9902.0,7.059923578936673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,0.0,7.965025,-20.42869,769.2308,0.21,1.52,0.0,7.28,-2.15,2.015,-354.69473,627.549997,-268.493342,-1.66e-06,1.34e-06,5.31e-06,2.0852386509084515,-0.3565478985197888,1.0181087291666664e-09,7.369167e-09,38812.0,630.9573444801938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3004,0.0,19.96647,36.327804,312.5,9.29,19.11,0.0,7.45,-0.024,-0.04,123.96263700000002,-219.12955699999998,185.12631299999998,3.81e-06,2.186e-05,2.332e-05,5.227209502092921,0.6340397896690725,4.503919092361111e-08,9.2647894e-08,97951.0,89.04304435937418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,0.0,15.062072,-35.358714,105.2632,-0.44,-78.31,0.0,9.35,4.239,0.7,-59.708496,-61.681291,-60.915147,1.592e-05,1.677e-05,-3.259e-05,3.9432411343346736,-0.6171259860039388,-2.1331801944444444e-09,-3.79657593e-07,73459.0,1.7554966296212338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3006,0.0,9.888182,-48.269022,220.7506,-19.82,-0.69,0.0,9.58,2.86,0.41,-125.04799799999999,77.162779,-164.741406,1.161e-05,1.776e-05,-4.9e-07,2.5887199772118747,-0.8424533682706224,-9.609007148611112e-08,-3.3452140000000003e-09,48350.0,6.251726927756858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3007,0.0,17.237057999999998,-56.888526,471.6981,4.22,-5.91,-34.0,6.08,-2.2880000000000003,1.7280000000000002,-51.125725,-252.551306,-395.09848,1.547e-05,2.78e-05,2.174e-05,4.512651122017451,-0.9928920907092701,2.0459137319444446e-08,-2.8652487999999997e-08,84053.0,716.4732823911086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3008,0.0,6.5607,-39.641878000000005,66.4452,115.61,-26.5,0.0,8.18,4.0680000000000005,0.629,-7.483821000000001,50.615664,-42.391172999999995,-3.604e-05,-1.083e-05,-6.57e-06,1.717587171314591,-0.6918812881617187,5.604930960902777e-07,-1.28475625e-07,31203.0,2.0549440413453026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3009,0.0,0.125771,32.008744,93.2836,-32.12,-14.06,0.0,8.5,3.6510000000000002,0.451,79.058559,2.604068,49.44485,3.85e-06,-1.441e-05,-5.39e-06,0.0329268114311508,0.5586579805579738,-1.5572215419444443e-07,-6.8164803e-08,616.0,3.017171522601772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3010,0.0,11.782784,-31.899038,100000.0,-12.25,-17.19,0.0,11.75,-8.25,0.77,-84760.81803099999,4825.312549,-52842.408022,0.00473387,0.00567858,-0.00707475,3.084725551340336,-0.5567432412203712,-5.938967586805555e-08,-8.333947099999999e-08,57308.0,173780.08287493762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3011,0.0,18.946472,-39.507927,223.7136,8.14,-14.03,0.0,7.62,0.872,0.88,42.332338,-167.331545,-142.323231,6.18e-06,1.155e-05,-1.174e-05,4.9601747903085425,-0.6895434101693912,3.946383359722223e-08,-6.801935899999999e-08,92713.0,39.01216029526758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3012,0.0,2.274804,-43.261499,233.1002,20.49,-15.69,0.0,7.61,0.772,1.05,140.52768899999998,95.223386,-159.750364,-2.305e-05,1.235e-05,-1.291e-05,0.5955422572103275,-0.7550555975885774,9.933832314583332e-08,-7.6067266e-08,10577.0,42.77598314820376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3013,0.0,11.66098,-9.466175999999999,194.1748,-21.4,-8.4,0.0,7.39,0.9490000000000001,1.036,-190.77679799999999,16.977056,-31.935022999999997,3.08e-06,1.995e-05,-7.8e-06,3.0528373611863837,-0.16521593733805376,-1.0375012763888888e-07,-4.0724349e-08,56713.0,36.34126160642229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3014,0.0,4.467677,1.8586049999999998,94.2507,28.61,9.55,30.0,6.14,1.2690000000000001,1.018,36.784471999999994,86.722566,3.05685,-1.1e-07,3.321e-05,5.36e-06,1.1696351506704474,0.0324387791224275,1.3870519400694444e-07,4.6299706e-08,20796.0,27.064499490384808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3015,0.0,6.9711039999999995,-35.419140000000006,100000.0,-5.45,4.83,0.0,7.62,-12.38,-0.022000000000000002,-20495.964565000002,78873.90965599999,-57955.343258,0.00221579,0.00197785,0.00190813,1.825030808804476,-0.618180604105625,-2.6422345590277777e-08,2.34165e-08,33456.0,7798301.105232594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,0.0,23.347345,2.4563479999999998,157.2327,-11.82,-7.5,0.0,7.65,1.6669999999999998,0.524,154.800725,-26.710437,6.738714,-1.29e-06,-8.92e-06,-5.71e-06,6.1123205115814505,0.0428713558410225,-5.7304977041666674e-08,-3.6361026e-08,114909.0,18.75858173799284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3017,0.0,18.387407,-56.628930000000004,100000.0,0.04,-9.08,-169.6,9.3,-10.7,-0.01,5569.293267,-54723.24325399999,-83512.569813,-0.00036256,0.00375399,-0.00227636,4.8138117656968475,-0.9883612861844676,1.9392547222222225e-10,-4.4021082e-08,89821.0,1659586.9074375597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
